66.000000,229.000000,171.000000,445.000000,
82.000000,226.000000,185.000000,445.000000,
88.000000,224.000000,197.000000,442.000000,
104.000000,235.000000,204.000000,440.000000,
116.000000,237.000000,212.000000,443.000000,
116.000000,237.000000,214.000000,444.000000,
136.000000,242.000000,236.000000,445.000000,
145.000000,243.000000,236.000000,443.000000,
164.000000,287.000000,216.000000,391.000000,
181.000000,298.000000,273.000000,442.000000,
243.000000,243.000000,281.000000,429.000000,
241.000000,239.000000,288.000000,429.000000,
244.000000,239.000000,300.000000,377.000000,
240.000000,242.000000,311.000000,404.000000,
244.000000,248.000000,320.000000,382.000000,
258.000000,253.000000,319.000000,369.000000,
268.000000,257.000000,335.000000,435.000000,
268.000000,249.000000,349.000000,441.000000,
286.000000,251.000000,372.000000,442.000000,
294.000000,250.000000,377.000000,439.000000,
307.000000,247.000000,373.000000,374.000000,
310.000000,254.000000,382.000000,379.000000,
321.000000,273.000000,368.000000,366.000000,
NaN,NaN,NaN,NaN,
NaN,NaN,NaN,NaN,
390.000000,256.000000,432.000000,339.000000,
389.000000,260.000000,448.000000,414.000000,
388.000000,259.000000,458.000000,411.000000,
398.000000,256.000000,468.000000,391.000000,
404.000000,255.000000,469.000000,388.000000,
415.000000,249.000000,478.000000,382.000000,
423.000000,253.000000,494.000000,402.000000,
434.000000,254.000000,495.000000,384.000000,
440.000000,258.000000,513.000000,412.000000,
453.000000,255.000000,525.000000,412.000000,
459.000000,261.000000,531.000000,411.000000,
474.000000,262.000000,541.000000,419.000000,
481.000000,262.000000,536.000000,386.000000,
496.000000,259.000000,548.000000,388.000000,
499.000000,260.000000,568.000000,388.000000,
508.000000,257.000000,575.000000,385.000000,
518.000000,256.000000,583.000000,384.000000,
504.000000,258.000000,595.000000,396.000000,
503.000000,258.000000,602.000000,388.000000,
503.000000,260.000000,594.000000,388.000000,
