404.000000,210.000000,504.000000,285.000000,
413.000000,212.000000,510.000000,284.000000,
418.000000,214.000000,512.000000,287.000000,
417.000000,210.000000,511.000000,278.000000,
419.000000,214.000000,510.000000,279.000000,
417.000000,212.000000,510.000000,280.000000,
415.000000,211.000000,507.000000,281.000000,
412.000000,212.000000,505.000000,281.000000,
413.000000,210.000000,507.000000,283.000000,
413.000000,211.000000,509.000000,286.000000,
419.000000,213.000000,512.000000,281.000000,
423.000000,212.000000,512.000000,282.000000,
427.000000,210.000000,511.000000,283.000000,
433.000000,210.000000,511.000000,281.000000,
436.000000,210.000000,511.000000,275.000000,
437.000000,212.000000,514.000000,274.000000,
436.000000,210.000000,516.000000,273.000000,
430.000000,213.000000,517.000000,271.000000,
427.000000,210.000000,517.000000,265.000000,
436.000000,209.000000,516.000000,263.000000,
434.000000,207.000000,515.000000,270.000000,
435.000000,208.000000,510.000000,269.000000,
435.000000,210.000000,507.000000,275.000000,
432.000000,218.000000,507.000000,274.000000,
436.000000,216.000000,512.000000,273.000000,
437.000000,215.000000,512.000000,272.000000,
437.000000,213.000000,508.000000,273.000000,
438.000000,218.000000,511.000000,277.000000,
439.000000,219.000000,510.000000,279.000000,
440.000000,233.000000,510.000000,280.000000,
441.000000,218.000000,510.000000,276.000000,
440.000000,232.000000,511.000000,272.000000,
439.000000,232.000000,509.000000,272.000000,
409.000000,232.000000,503.000000,288.000000,
409.000000,231.000000,503.000000,289.000000,
410.000000,230.000000,503.000000,288.000000,
409.000000,230.000000,505.000000,290.000000,
412.000000,227.000000,507.000000,287.000000,
411.000000,236.000000,507.000000,287.000000,
418.000000,235.000000,504.000000,281.000000,
426.000000,211.000000,504.000000,282.000000,
425.000000,210.000000,505.000000,282.000000,
423.000000,213.000000,507.000000,285.000000,
424.000000,215.000000,508.000000,288.000000,
429.000000,227.000000,507.000000,290.000000,
438.000000,234.000000,509.000000,289.000000,
437.000000,240.000000,506.000000,286.000000,
427.000000,238.000000,507.000000,305.000000,
403.000000,219.000000,504.000000,292.000000,
406.000000,220.000000,506.000000,293.000000,
405.000000,221.000000,507.000000,295.000000,
404.000000,219.000000,506.000000,293.000000,
398.000000,222.000000,497.000000,296.000000,
398.000000,224.000000,498.000000,299.000000,
402.000000,223.000000,500.000000,298.000000,
396.000000,232.000000,492.000000,310.000000,
390.000000,230.000000,486.000000,309.000000,
394.000000,234.000000,487.000000,314.000000,
393.000000,234.000000,488.000000,315.000000,
399.000000,234.000000,487.000000,310.000000,
396.000000,232.000000,480.000000,305.000000,
393.000000,232.000000,471.000000,310.000000,
393.000000,227.000000,477.000000,296.000000,
386.000000,224.000000,476.000000,292.000000,
400.000000,224.000000,481.000000,298.000000,
393.000000,228.000000,481.000000,301.000000,
401.000000,234.000000,489.000000,304.000000,
406.000000,231.000000,487.000000,300.000000,
411.000000,231.000000,492.000000,304.000000,
413.000000,232.000000,493.000000,309.000000,
411.000000,232.000000,491.000000,303.000000,
412.000000,232.000000,493.000000,302.000000,
404.000000,230.000000,491.000000,300.000000,
403.000000,224.000000,488.000000,294.000000,
400.000000,223.000000,487.000000,293.000000,
399.000000,223.000000,484.000000,293.000000,
400.000000,224.000000,485.000000,294.000000,
400.000000,223.000000,486.000000,292.000000,
399.000000,226.000000,486.000000,293.000000,
401.000000,225.000000,484.000000,297.000000,
411.000000,228.000000,485.000000,298.000000,
417.000000,226.000000,475.000000,295.000000,
409.000000,223.000000,476.000000,296.000000,
411.000000,225.000000,478.000000,299.000000,
410.000000,228.000000,472.000000,303.000000,
399.000000,227.000000,465.000000,301.000000,
380.000000,223.000000,458.000000,297.000000,
396.000000,219.000000,459.000000,288.000000,
398.000000,223.000000,458.000000,299.000000,
392.000000,225.000000,458.000000,303.000000,
390.000000,228.000000,457.000000,304.000000,
393.000000,226.000000,457.000000,304.000000,
392.000000,229.000000,455.000000,309.000000,
390.000000,226.000000,455.000000,303.000000,
397.000000,225.000000,455.000000,296.000000,
396.000000,225.000000,455.000000,298.000000,
396.000000,225.000000,456.000000,296.000000,
399.000000,225.000000,458.000000,298.000000,
392.000000,225.000000,456.000000,295.000000,
391.000000,223.000000,456.000000,293.000000,
392.000000,223.000000,455.000000,291.000000,
396.000000,224.000000,458.000000,293.000000,
399.000000,224.000000,462.000000,294.000000,
398.000000,223.000000,465.000000,289.000000,
401.000000,223.000000,466.000000,288.000000,
398.000000,220.000000,471.000000,287.000000,
398.000000,216.000000,472.000000,286.000000,
396.000000,215.000000,470.000000,281.000000,
394.000000,215.000000,471.000000,276.000000,
390.000000,214.000000,470.000000,279.000000,
394.000000,212.000000,468.000000,280.000000,
393.000000,209.000000,471.000000,280.000000,
392.000000,212.000000,471.000000,283.000000,
392.000000,215.000000,469.000000,284.000000,
389.000000,216.000000,469.000000,284.000000,
396.000000,218.000000,470.000000,278.000000,
391.000000,217.000000,470.000000,280.000000,
394.000000,219.000000,469.000000,280.000000,
390.000000,223.000000,469.000000,280.000000,
394.000000,221.000000,468.000000,277.000000,
387.000000,220.000000,467.000000,275.000000,
383.000000,217.000000,455.000000,273.000000,
378.000000,217.000000,455.000000,272.000000,
378.000000,221.000000,450.000000,273.000000,
377.000000,218.000000,449.000000,288.000000,
375.000000,220.000000,443.000000,289.000000,
374.000000,223.000000,442.000000,294.000000,
369.000000,227.000000,450.000000,295.000000,
367.000000,225.000000,449.000000,297.000000,
368.000000,224.000000,439.000000,287.000000,
366.000000,223.000000,437.000000,283.000000,
364.000000,218.000000,427.000000,282.000000,
366.000000,212.000000,428.000000,278.000000,
364.000000,208.000000,424.000000,278.000000,
365.000000,208.000000,422.000000,280.000000,
367.000000,201.000000,423.000000,278.000000,
371.000000,200.000000,422.000000,274.000000,
373.000000,197.000000,421.000000,270.000000,
378.000000,198.000000,422.000000,267.000000,
363.000000,202.000000,422.000000,277.000000,
368.000000,207.000000,420.000000,269.000000,
379.000000,214.000000,409.000000,262.000000,
378.000000,214.000000,420.000000,271.000000,
365.000000,218.000000,416.000000,269.000000,
376.000000,211.000000,420.000000,272.000000,
364.000000,217.000000,414.000000,268.000000,
359.000000,219.000000,423.000000,281.000000,
359.000000,214.000000,419.000000,282.000000,
364.000000,216.000000,419.000000,276.000000,
355.000000,222.000000,412.000000,267.000000,
350.000000,223.000000,404.000000,275.000000,
